SpeciesCat,SciName
33,Ellerkeldia jamesoni
33,Epinephelides armatus
33,Mycteroperca bonaci
33,Mycteroperca acutirostris
33,Mycteroperca jordani
33,Mycteroperca microlepis
33,Mycteroperca cidi
33,Mycteroperca phenax
33,Mycteroperca rubra
33,Mycteroperca tigris
33,Mycteroperca venenosa
33,Mycteroperca xenarcha
33,Mycteroperca fusca
33,Mycteroperca interstitialis
33,Mycteroperca rosacea
33,Mycteroperca spp
33,Epinephelus marginatus
33,Epinephelus aeneus
33,Epinephelus undulosus
33,Epinephelus akaara
33,Epinephelus diacanthus
33,Epinephelus lanceolatus
33,Epinephelus maculatus
33,Epinephelus merra
33,Epinephelus septemfasciatus
33,Epinephelus sexfasciatus
33,Epinephelus stoliczkae
33,Epinephelus tauvina
33,Epinephelus striatus
33,Epinephelus adscensionis
33,Epinephelus analogus
33,Epinephelus drummondhayi
33,Epinephelus flavolimbatus
33,Epinephelus guttatus
33,Epinephelus labriformis
33,Epinephelus morio
33,Epinephelus mystacinus
33,Epinephelus niveatus
33,Epinephelus quernus
33,Epinephelus caninus
33,Epinephelus fasciatus
33,Epinephelus goreensis
33,Epinephelus morrhua
33,Epinephelus nigritus
33,Epinephelus albomarginatus
33,Epinephelus andersoni
33,Epinephelus areolatus
33,Epinephelus itajara
33,Epinephelus malabaricus
33,Epinephelus rivulatus
33,Epinephelus flavocaeruleus
33,Epinephelus acanthistius
33,Epinephelus amblycephalus
33,Epinephelus awoara
33,Epinephelus bleekeri
33,Epinephelus bruneus
33,Epinephelus chlorostigma
33,Epinephelus cifuentesi
33,Epinephelus coioides
33,Epinephelus costae
33,Epinephelus cyanopodus
33,Epinephelus daemelii
33,Epinephelus fasciatomaculosus
33,Epinephelus haifensis
33,Epinephelus heniochus
33,Epinephelus hexagonatus
33,Epinephelus latifasciatus
33,Epinephelus macrospilos
33,Epinephelus magniscuttis
33,Epinephelus polyphekadion
33,Epinephelus quoyanus
33,Epinephelus stictus
33,Epinephelus trimaculatus
33,Epinephelus caeruleopunctatus
33,Epinephelus fuscoguttatus
33,Epinephelus irroratus
33,Epinephelus miliaris
33,Epinephelus multinotatus
33,Epinephelus octofasciatus
33,Epinephelus poecilonotus
33,Epinephelus retouti
33,Epinephelus tuamotuensis
33,Epinephelus tukula
33,Epinephelus epistictus
33,Epinephelus polylepis
33,Epinephelus summana
33,Epinephelus radiatus
33,Epinephelus posteli
33,Epinephelus faveatus
33,Epinephelus longispinis
33,Epinephelus spilotoceps
33,Epinephelus melanostigma
33,Epinephelus chabaudi
33,Epinephelus niphobles
33,Epinephelus quinquefasciatus
33,Epinephelus spp
33,Serranus cabrilla
33,Serranus scriba
33,Serranus hepatus
33,Serranus atrobranchus
33,Serranus psittacinus
33,Serranus subligarius
33,Serranus atricauda
33,Serranus accraensis
33,Serranus africanus
33,Serranus spp
33,Giganthias immaculatus
33,Grammistes sexlineatus
33,Grammistops ocellatus
33,Hemanthias aureorubens
33,Hypoplectrodes huntii
33,Jeboehlkia gladifer
33,Lepidoperca pulchella
33,Liopropoma africanum
33,Liopropoma eukrines
33,Luzonichthys earlei
33,Mirolabrichthys flavoguttatus
33,Anthias anthias
33,Centropristis striata
33,Centropristis philadelphica
33,Alphestes afer
33,Alphestes multiguttatus
33,Alphestes immaculatus
33,Othos dentex
33,Cephalopholis cruentata
33,Cephalopholis fulva
33,Cephalopholis argus
33,Cephalopholis sonnerati
33,Cephalopholis taeniops
33,Cephalopholis nigri
33,Cephalopholis cyanostigma
33,Cephalopholis hemistiktos
33,Cephalopholis microprion
33,Cephalopholis miniata
33,Cephalopholis sexmaculata
33,Cephalopholis aurantia
33,Cephalopholis igarashiensis
33,Cephalopholis spiloparaea
33,Cephalopholis urodeta
33,Cephalopholis boenak
33,Cephalopholis leopardus
33,Cephalopholis nigripinnis
33,Cephalopholis spp
33,Cromileptes altivelis
33,Odontanthias flagris
33,Odontanthias borbonius
33,Dermatolepis dermatolepis
33,Dermatolepis striolata
33,Diplectrum formosum
33,Diplectrum macropoma
33,Diplectrum maximum
33,Diplectrum pacificum
33,Diplectrum radiale
33,Diplectrum labarum
33,Diplectrum euryplectrum
33,Dules auriga
33,Planctanthias longifilis
33,Gonioplectrus hispanus
33,Paranthias furcifer
33,Plectropomus maculatus
33,Plectropomus areolatus
33,Plectropomus laevis
33,Plectropomus leopardus
33,Plectropomus pessuliferus
33,Plectropomus punctatus
33,Plectropomus oligacanthus
33,Plectropomus spp
33,Rypticus saponaceus
33,Rypticus subbifrenatus
33,Pronotogrammus eos
33,Pseudanthias bimaculatus
33,Pseudanthias fasciata
33,Pseudanthias parvirostris
33,Pseudanthias squamipinnis
33,Pseudanthias townsendi
33,Rabaulichthys altipinnis
33,Rainfordia opercularis
33,Sacura boulengeri
33,Saloptia powelli
33,Schultzea beta
33,Selenanthias analis
33,Serraniculus pumilio
33,Serranocirrhitus latus
33,Triso dermopterus
33,Tosana niwae
33,Acanthistius brasilianus
33,Acanthistius sebastoides
33,Acanthistius patachonicus
33,Tosanoides filamentosus
33,Hypoplectrus chlorurus
33,Hypoplectrus unicolor
33,Hypoplectrus nigricans
33,Nemanthias carberryi
33,Pogonoperca punctata
33,Niphon spinosus
33,Trachypoma macracanthus
33,Paralabrax nebulifer
33,Paralabrax maculatofasciatus
33,Paralabrax clathratus
33,Paralabrax albomaculatus
33,Paralabrax humeralis
33,Paralabrax spp
33,Pseudogramma gregoryi
33,Plectranthias altipinnatus
33,Gracila albomarginata
33,Variola louti
33,Variola albimarginata
33,Hyporthodus ergastularius
33,Meganthias natalensis
33,Serranidae
33,Glaucosoma hebraicum
33,Glaucosoma scapulare
33,Lagusia micracanthus
33,Mesopristes argenteus
33,Pelsartia humeralis
33,Rhynchopelates oxyrhynchus
33,Terapon jarbua
33,Terapon puta
33,Terapon theraps
33,Terapon spp
33,Pelates quadrilineatus
33,Terapontidae
33,Stereolepis gigas
33,Dicentrarchus punctatus
33,Dicentrarchus labrax
33,Dicentrarchus spp
33,Acanthoclinus fuscus
33,Acanthoplesiops hiatti
33,Assessor flavissimus
33,Beliops xanthokrossos
33,Belonepterygion fasciolatum
33,Calloplesiops altivelis
33,Fraudella carassiops
33,Paraplesiops bleekeri
33,Steeneichthys plesiopsus
33,Trachinops brauni
33,Kuhlia sandvicensis
33,Heteropriacanthus cruentatus
33,Pristigenys meyeri
33,Pristigenys niphonia
33,Priacanthus tayenus
33,Priacanthus arenatus
33,Priacanthus macracanthus
33,Priacanthus hamrur
33,Priacanthus blochii
33,Priacanthus spp
33,Cookeolus japonicus
33,Priacanthidae
33,Apogon fasciatus
33,Apogon semilineatus
33,Apogon imberbis
33,Apogon aureus
33,Apogon coccineus
33,Apogon cookii
33,Apogon cyanosoma
33,Apogon fleurieu
33,Apogon fraenatus
33,Apogon gularis
33,Apogon truncatus
33,Apogon nigripes
33,Apogon spp
33,Apogonichthys perdix
33,Archamia zosterophora
33,Archamia fucata
33,Astrapogon alutus
33,Cheilodipterus alleni
33,Cheilodipterus arabicus
33,Cheilodipterus macrodon
33,Cheilodipterus novemstriatus
33,Cheilodipterus persicus
33,Coranthus polyacanthus
33,Foa brachygramma
33,Fowleria aurita
33,Fowleria vaiulae
33,Fowleria variegata
33,Glossamia gjellerupi
33,Gymnapogon africanus
33,Holapogon maximus
33,Lachneratus phasmaticus
33,Mionorus bombonensis
33,Neamia octospina
33,Phaeoptyx conklini
33,Pseudamia zonata
33,Pseudamia tarri
33,Pseudamiops gracilicauda
33,Pterapogon kauderni
33,Rhabdamia gracilis
33,Rhabdamia cypselurus
33,Siphamia versicolor
33,Sphaeramia nematoptera
33,Vincentia chrysura
33,Apogonichthyoides nigripinnis
33,Apogonichthyoides pseudotaeniatus
33,Apogonichthyoides taeniatus
33,Jaydia queketti
33,Pristiapogon kallopterus
33,Apogonidae
33,Sillaginodes punctata
33,Sillaginopsis panijus
33,Sillago maculata
33,Sillago sihama
33,Sillago ciliata
33,Sillago flindersi
33,Sillago arabica
33,Sillago attenuata
33,Sillago chondropus
33,Sillago spp
33,Sillaginidae
33,Hoplolatilus chlupatyi
33,Hoplolatilus starcki
33,Malacanthus brevirostris
33,Malacanthus plumieri
33,Anisochromis kenyae
33,Blennodesmus scapularis
33,Chlidichthys bibulus
33,Congrogadus amplimaculatus
33,Cypho purpurascens
33,Halidesmus coccus
33,Halimuraena hexagonata
33,Halimuraenoides isostigma
33,Haliophis aethiopus
33,Labracinus cyclophthalmus
33,Natalichthys leptus
33,Pseudochromis aldabraensis
33,Pseudochromis olivaceus
33,Pseudochromis caudalis
33,Pseudochromis dutoiti
33,Pseudochromis linda
33,Pseudochromis nigrovittatus
33,Pseudochromis persicus
33,Pseudoplesiops howensis
33,Rusichthys plesiomorphus
33,Nematistius pectoralis
33,Banjos banjos
33,Mene maculata
33,Arripis georgianus
33,Arripis trutta
33,Emmelichthyops atlanticus
33,Inermia vittata
33,Lutjanus argentimaculatus
33,Lutjanus decussatus
33,Lutjanus erythropterus
33,Lutjanus fulviflamma
33,Lutjanus fulvus
33,Lutjanus johnii
33,Lutjanus lutjanus
33,Lutjanus monostigma
33,Lutjanus rivulatus
33,Lutjanus malabaricus
33,Lutjanus sebae
33,Lutjanus vitta
33,Lutjanus analis
33,Lutjanus apodus
33,Lutjanus aratus
33,Lutjanus argentiventris
33,Lutjanus purpureus
33,Lutjanus buccanella
33,Lutjanus campechanus
33,Lutjanus colorado
33,Lutjanus cyanopterus
33,Lutjanus griseus
33,Lutjanus guttatus
33,Lutjanus jocu
33,Lutjanus mahogoni
33,Lutjanus novemfasciatus
33,Lutjanus synagris
33,Lutjanus vivanus
33,Lutjanus agennes
33,Lutjanus dentatus
33,Lutjanus russelli
33,Lutjanus goreensis
33,Lutjanus bohar
33,Lutjanus gibbus
33,Lutjanus rufolineatus
33,Lutjanus fulgens
33,Lutjanus adetii
33,Lutjanus kasmira
33,Lutjanus lemniscatus
33,Lutjanus timorensis
33,Lutjanus quinquelineatus
33,Lutjanus coeruleolineatus
33,Lutjanus ehrenbergii
33,Lutjanus goldiei
33,Lutjanus peru
33,Lutjanus jordani
33,Lutjanus sanguineus
33,Lutjanus endecacanthus
33,Lutjanus bengalensis
33,Lutjanus lunulatus
33,Lutjanus notatus
33,Lutjanus stellatus
33,Lutjanus indicus
33,Lutjanus spp
33,Ocyurus chrysurus
33,Aphareus rutilans
33,Aphareus furca
33,Aphareus spp
33,Aprion virescens
33,Aprion spp
33,Apsilus dentatus
33,Apsilus fuscus
33,Lipocheilus carnolabrum
33,Paracaesio caerulea
33,Paracaesio gonzalesi
33,Paracaesio kusakarii
33,Paracaesio xanthura
33,Paracaesio stonei
33,Etelis oculatus
33,Etelis carbunculus
33,Etelis coruscans
33,Etelis radiosus
33,Macolor niger
33,Parapristipomoides squamimaxillaris
33,Pristipomoides argyrogrammicus
33,Pristipomoides filamentosus
33,Pristipomoides aquilonaris
33,Pristipomoides multidens
33,Pristipomoides sieboldii
33,Pristipomoides typus
33,Pristipomoides auricilla
33,Pristipomoides flavipinnis
33,Pristipomoides zonatus
33,Pristipomoides macrophthalmus
33,Pristipomoides spp
33,Rhomboplites aurorubens
33,Hoplopagrus guentherii
33,Randallichthys filamentosus
33,Symphorichthys spilurus
33,Symphorus nematophorus
33,Pinjalo pinjalo
33,Lutjanidae
33,Parascolopsis aspinosa
33,Parascolopsis baranesi
33,Parascolopsis eriomma
33,Parascolopsis townsendi
33,Pentapodus caninus
33,Pentapodus emeryii
33,Pentapodus paradiseus
33,Pentapodus spp
33,Scaevius milii
33,Nemipterus marginatus
33,Nemipterus hexodon
33,Nemipterus japonicus
33,Nemipterus virgatus
33,Nemipterus mesoprion
33,Nemipterus nematophorus
33,Nemipterus nemurus
33,Nemipterus peronii
33,Nemipterus tambuloides
33,Nemipterus balinensis
33,Nemipterus bathybius
33,Nemipterus celebicus
33,Nemipterus gracilis
33,Nemipterus randalli
33,Nemipterus bipunctatus
33,Nemipterus zysron
33,Nemipterus spp
33,Scolopsis vosmeri
33,Scolopsis bimaculata
33,Scolopsis ghanam
33,Scolopsis bilineata
33,Scolopsis monogramma
33,Scolopsis taenioptera
33,Scolopsis taeniata
33,Scolopsis lineata
33,Scolopsis aurata
33,Scolopsis frenata
33,Scolopsis spp
33,Nemipteridae
33,Gazza minuta
33,Gazza spp
33,Leiognathus splendens
33,Leiognathus blochii
33,Leiognathus daura
33,Leiognathus dussumieri
33,Leiognathus equulus
33,Leiognathus bindus
33,Leiognathus leuciscus
33,Leiognathus oblongus
33,Leiognathus brevirostris
33,Leiognathus lineolatus
33,Leiognathus spp
33,Aurigequula fasciata
33,Secutor insidiator
33,Secutor ruconius
33,Secutor spp
33,Nuchequula gerreoides
33,Equulites elongatus
33,Leiognathidae
33,Boridia grossidens
33,Diagramma pictum
33,Xenichthys agassizi
33,Xenistius californiensis
33,Xenocys jessiae
33,Anisotremus davidsonii
33,Anisotremus dovii
33,Anisotremus interruptus
33,Anisotremus scapularis
33,Anisotremus surinamensis
33,Anisotremus virginicus
33,Haemulon album
33,Haemulon bonariense
33,Haemulon carbonarium
33,Haemulon flaviguttatus
33,Haemulon flavolineatum
33,Haemulon macrostoma
33,Haemulon maculicauda
33,Haemulon melanurum
33,Haemulon parra
33,Haemulon plumierii
33,Haemulon sciurus
33,Haemulon scudderii
33,Haemulon sexfasciatum
33,Haemulon steindachneri
33,Haemulon aurolineatum
33,Haemulon spp
33,Haemulopsis axillaris
33,Haemulopsis leuciscus
33,Orthopristis chrysoptera
33,Orthopristis ruber
33,Genyatremus luteus
33,Isacia conceptionis
33,Parapristipoma trilineatum
33,Parapristipoma octolineatum
33,Plectorhinchus cinctus
33,Plectorhinchus pictus
33,Plectorhinchus schotaf
33,Plectorhinchus macrolepis
33,Plectorhinchus mediterraneus
33,Plectorhinchus flavomaculatus
33,Plectorhinchus gaterinus
33,Plectorhinchus sordidus
33,Plectorhinchus orientalis
33,Plectorhinchus playfairi
33,Plectorhinchus lessonii
33,Plectorhinchus gibbosus
33,Plectorhinchus lineatus
33,Plectorhinchus chubbi
33,Plectorhinchus spp
33,Pomadasys stridens
33,Pomadasys commersonnii
33,Pomadasys argenteus
33,Pomadasys maculatus
33,Pomadasys olivaceus
33,Pomadasys opercularis
33,Pomadasys bayanus
33,Pomadasys branickii
33,Pomadasys crocro
33,Pomadasys macracanthus
33,Pomadasys incisus
33,Pomadasys jubelini
33,Pomadasys perotaei
33,Pomadasys multimaculatum
33,Pomadasys suillus
33,Pomadasys kaakan
33,Pomadasys panamensis
33,Pomadasys rogerii
33,Pomadasys argyreus
33,Pomadasys furcatus
33,Pomadasys taeniatus
33,Pomadasys spp
33,Brachydeuterus auritus
33,Parakuhlia macrophthalmus
33,Hapalogenys mucronatus
33,Hapalogenys nigripinnis
33,Conodon nobilis
33,Conodon serrifer
33,Microlepidotus inornatus
33,Haemulidae (=Pomadasyidae)
33,Austronibea oedogenys
33,Boesemania microlepis
33,Corvula macrops
33,Ctenosciaena gracilicirrhus
33,Totoaba macdonaldi
33,Sciaena umbra
33,Sciaena bathytatos
33,Sciaena spp
33,Cynoscion acoupa
33,Cynoscion albus
33,Cynoscion analis
33,Cynoscion arenarius
33,Cynoscion jamaicensis
33,Cynoscion leiarchus
33,Cynoscion nebulosus
33,Cynoscion microlepidotus
33,Cynoscion othonopterum
33,Cynoscion parvipinnis
33,Cynoscion phoxocephalus
33,Cynoscion regalis
33,Cynoscion reticulatus
33,Cynoscion steindachneri
33,Cynoscion striatus
33,Cynoscion virescens
33,Cynoscion xanthulum
33,Cynoscion nothus
33,Cynoscion similis
33,Cynoscion stolzmanni
33,Cynoscion guatucupa
33,Cynoscion squamipinnis
33,Cynoscion spp
33,Lepipterus francisci
33,Lepipterus schomburgkii
33,Lonchurus lanceolatus
33,Macrospinosa cuja
33,Megalonibea fusca
33,Miichthys miiuy
33,Miracorvina angolensis
33,Pachyurus bonariensis
33,Paranibea semiluctuosa
33,Pareques fuscovittatus
33,Micropogonias ectenes
33,Micropogonias furnieri
33,Micropogonias undulatus
33,Micropogonias altipinnis
33,Micropogonias megalops
33,Micropogonias spp
33,Menticirrhus americanus
33,Menticirrhus nasus
33,Menticirrhus ophicephalus
33,Menticirrhus panamensis
33,Menticirrhus undulatus
33,Menticirrhus saxatilis
33,Menticirrhus littoralis
33,Menticirrhus spp
33,Pentheroscion mbizi
33,Protosciaena trewavasae
33,Sonorolux fluminis
33,Umbrina cirrosa
33,Umbrina canosai
33,Umbrina coroides
33,Umbrina roncador
33,Umbrina xanti
33,Umbrina canariensis
33,Umbrina ronchus
33,Umbrina steindachneri
33,Umbrina broussonnetii
33,Umbrina spp
33,Johnius belangerii
33,Johnius coitor
33,Johnius dussumieri
33,Johnius trachycephalus
33,Johnius amblycephalus
33,Johnius borneensis
33,Johnius carutta
33,Johnius spp
33,Macrodon ancylodon
33,Argyrosomus regius
33,Argyrosomus japonicus
33,Argyrosomus hololepidotus
33,Argyrosomus thorpei
33,Argyrosomus amoyensis
33,Argyrosomus heinii
33,Argyrosomus spp
33,Atractoscion aequidens
33,Atractoscion nobilis
33,Elattarchus archidium
33,Pareques acuminatus
33,Equetus lanceolatus
33,Genyonemus lineatus
33,Larimus acclivis
33,Larimus argenteus
33,Larimus breviceps
33,Larimus effulgens
33,Larimus pacificus
33,Pteroscion peli
33,Nebris microps
33,Nebris occidentalis
33,Ophioscion adustus
33,Ophioscion punctatissimus
33,Otolithes ruber
33,Otolithoides biauritus
33,Otolithoides pama
33,Paralonchurus brasiliensis
33,Paralonchurus peruanus
33,Paralonchurus elegans
33,Paralonchurus dumerilii
33,Pogonias cromis
33,Stellifer fuerthii
33,Stellifer lanceolatus
33,Stellifer microps
33,Stellifer minor
33,Stellifer oscitans
33,Stellifer stellifer
33,Stellifer ericymba
33,Stellifer rastrifer
33,Stellifer pizarroensis
33,Stellifer zestocarus
33,Stellifer spp
33,Bairdiella ronchus
33,Odontoscion xanthops
33,Nibea albiflora
33,Nibea maculata
33,Nibea mitsukurii
33,Nibea semifasciata
33,Nibea soldado
33,Nibea coibor
33,Collichthys lucidus
33,Collichthys niveatus
33,Larimichthys croceus
33,Larimichthys polyactis
33,Isopisthus remifer
33,Isopisthus parvipinnis
33,Leiostomus xanthurus
33,Cheilotrema saturnum
33,Pachypops adspersus
33,Pachypops trifilis
33,Pachypops fourcroi
33,Roncador stearnsii
33,Sciaenops ocellatus
33,Seriphus politus
33,Pseudotolithus senegallus
33,Pseudotolithus senegalensis
33,Pseudotolithus typus
33,Pseudotolithus moorii
33,Pseudotolithus elongatus
33,Pseudotolithus epipercus
33,Pseudotolithus spp
33,Dendrophysa russelii
33,Aspericorvina jubata
33,Atrobucca nibe
33,Bahaba chaptis
33,Bahaba taipingensis
33,Chrysochir aureus
33,Daysciaena albida
33,Kathala axillaris
33,Panna microdon
33,Pennahia argentata
33,Pennahia macrocephalus
33,Pennahia pawak
33,Pennahia anea
33,Pennahia spp
33,Protonibea diacanthus
33,Pterotolithus lateoides
33,Pterotolithus maculatus
33,Cilus gilberti
33,Sciaenidae
33,Wattsia mossambica
33,Gnathodentex aureolineatus
33,Gymnocranius griseus
33,Gymnocranius frenatus
33,Gymnocranius euanus
33,Gymnocranius grandoculis
33,Gymnocranius spp
33,Lethrinus nebulosus
33,Lethrinus atlanticus
33,Lethrinus erythropterus
33,Lethrinus harak
33,Lethrinus mahsena
33,Lethrinus reticulatus
33,Lethrinus variegatus
33,Lethrinus atkinsoni
33,Lethrinus enigmaticus
33,Lethrinus laticaudis
33,Lethrinus lentjan
33,Lethrinus microdon
33,Lethrinus miniatus
33,Lethrinus olivaceus
33,Lethrinus rubrioperculatus
33,Lethrinus amboinensis
33,Lethrinus erythracanthus
33,Lethrinus obsoletus
33,Lethrinus ornatus
33,Lethrinus xanthochilus
33,Lethrinus borbonicus
33,Lethrinus crocineus
33,Lethrinus genivittatus
33,Lethrinus conchyliatus
33,Lethrinus spp
33,Monotaxis grandoculis
33,Lethrinidae
33,Boopsoidea inornata
33,Gymnocrotaphus curvidens
33,Virididentex acromegalus
33,Pagellus bogaraveo
33,Pagellus erythrinus
33,Pagellus acarne
33,Pagellus bellottii
33,Pagellus affinis
33,Pagellus natalensis
33,Pagellus spp
33,Diplodus argenteus
33,Diplodus annularis
33,Diplodus sargus
33,Diplodus vulgaris
33,Diplodus cervinus
33,Diplodus puntazzo
33,Diplodus holbrooki
33,Diplodus fasciatus
33,Diplodus noct
33,Diplodus bellottii
33,Diplodus prayensis
33,Diplodus spp
33,Calamus taurinus
33,Calamus arctifrons
33,Calamus bajonado
33,Calamus brachysomus
33,Calamus calamus
33,Calamus proridens
33,Calamus penna
33,Calamus spp
33,Dentex gibbosus
33,Dentex macrophthalmus
33,Dentex canariensis
33,Dentex dentex
33,Dentex angolensis
33,Dentex congoensis
33,Dentex maroccanus
33,Dentex tumifrons
33,Dentex barnardi
33,Dentex spp
33,Spondyliosoma cantharus
33,Spondyliosoma emarginatum
33,Oblada melanura
33,Archosargus probatocephalus
33,Archosargus rhomboidalis
33,Argyrops spinifer
33,Argyrops bleekeri
33,Argyrops filamentosus
33,Argyrozona argyrozona
33,Cheimerius nufar
33,Cymatoceps nasutus
33,Pagrus caeruleostictus
33,Pagrus pagrus
33,Pagrus auriga
33,Pagrus auratus
33,Pagrus major
33,Pagrus africanus
33,Pagrus spp
33,Petrus rupestris
33,Porcostoma dentata
33,Pterogymnus laniarius
33,Rhabdosargus globiceps
33,Rhabdosargus sarba
33,Rhabdosargus holubi
33,Rhabdosargus thorpei
33,Rhabdosargus haffara
33,Rhabdosargus spp
33,Sparodon durbanensis
33,Sparus aurata
